step,sim_time,dt,advance_wall_time,reaction_wall_time,cumulative_wall_time
365,0.03323814558,0.0001410803121,0.245333997,0.14818368199999998,90.316909331
366,0.0333792259,0.0001411003958,0.245342694,0.148717601,90.562252025
367,0.03352032629,0.0001411226045,0.245318156,0.148294763,90.807570181
368,0.0336614489,0.0001411475242,0.245442689,0.14795718200000002,91.05301287
369,0.03380259642,0.0001411756461,0.245017191,0.148201732,91.298030061
370,0.03394377207,0.000141175734,0.252912262,0.154980569,91.550942323
371,0.0340849478,0.0001411756055,0.24562486,0.147594539,91.79656718300001
372,0.03422612341,0.0001411760531,0.245239639,0.14826035399999998,92.04180682200001
373,0.03436729946,0.0001411779377,0.245254724,0.14845991,92.28706154600002
374,0.0345084774,0.0001411801913,0.25122267,0.15471068300000002,92.53828421600002
375,0.03464965759,0.0001411828268,0.245092991,0.148140812,92.78337720700003
376,0.03479084041,0.0001045797927,0.246023187,0.148648626,93.02940039400004
377,0.03489542021,0.0001045797927,0.246026317,0.148984711,93.27542671100004
378,0.035,0.000115037772,0.246511514,0.148951254,93.52193822500004
379,0.03511503777,0.0001265415492,0.245666908,0.148817877,93.76760513300005
380,0.03524157932,0.0001391957041,0.24576476,0.148780221,94.01336989300005
381,0.03538077503,0.0001412117881,0.245711122,0.14885260700000003,94.25908101500005
382,0.03552198681,0.0001412218745,0.246236814,0.14854220499999998,94.50531782900005
383,0.03566320869,0.0001412096186,0.245659743,0.148699509,94.75097757200005
384,0.03580441831,0.0001411975485,0.253982954,0.156653778,95.00496052600005
385,0.03594561585,0.0001411858291,0.246078467,0.149070106,95.25103899300005
386,0.03608680168,0.0001411752703,0.245692617,0.148190728,95.49673161000005
387,0.03622797695,0.0001411652702,0.245794824,0.148447786,95.74252643400006
388,0.03636914222,0.0001411555219,0.245745338,0.148486162,95.98827177200006
389,0.03651029775,0.0001411463542,0.245598026,0.14897777,96.23386979800006
390,0.0366514441,0.0001411380969,0.246105254,0.149026494,96.47997505200006
391,0.0367925822,0.0001411310642,0.245427516,0.148694038,96.72540256800006
392,0.03693371326,0.0001411255811,0.246223279,0.149184821,96.97162584700007
393,0.03707483884,0.0001411220163,0.245417392,0.148313373,97.21704323900006
394,0.03721596086,0.0001411150039,0.245934937,0.148420549,97.46297817600006
395,0.03735707586,0.0001410916736,0.245420946,0.147711115,97.70839912200006
396,0.03749816754,0.0001410682689,0.245427853,0.148320273,97.95382697500006
397,0.03763923581,0.0001410451945,0.245009673,0.148061729,98.19883664800005
398,0.037780281,0.0001410227886,0.245738248,0.148379474,98.44457489600005
399,0.03792130379,0.0001410014069,0.245191519,0.148154851,98.68976641500005
400,0.0380623052,0.0001409803136,0.245601993,0.148173625,98.93536840800004
401,0.03820328551,0.0001409596861,0.245864068,0.148444272,99.18123247600005
402,0.0383442452,0.0001409397848,0.245088998,0.148032377,99.42632147400005
403,0.03848518498,0.0001409208749,0.251066456,0.15382211299999998,99.67738793000005
404,0.03862610586,0.0001409032165,0.245224222,0.14785115399999998,99.92261215200006
405,0.03876700907,0.0001408871399,0.245747704,0.148929421,100.16835985600005
406,0.03890789621,0.0001408645141,0.245225035,0.14810039600000002,100.41358489100006
407,0.03904876073,0.0001408309215,0.245473223,0.14872386399999998,100.65905811400006
408,0.03918959165,0.0001407972538,0.245193512,0.148290706,100.90425162600006
409,0.0393303889,0.0001407637538,0.24586908,0.148781392,101.15012070600007
410,0.03947115265,0.0001407308853,0.245793598,0.14819267600000002,101.39591430400007
411,0.03961188354,0.0001406990332,0.245512111,0.148210107,101.64142641500007
412,0.03975258257,0.0001237087134,0.246287496,0.149680848,101.88771391100006
413,0.03987629129,0.0001237087134,0.245596443,0.14889206,102.13331035400006
414,0.04,0.0001360795847,0.246677195,0.14926023300000002,102.37998754900006
415,0.04013607958,0.0001405843155,0.245883198,0.148420413,102.62587074700006
416,0.0402766639,0.0001405556083,0.246220637,0.14900847299999997,102.87209138400006
417,0.04041721951,0.0001405281719,0.245584585,0.148316172,103.11767596900006
418,0.04055774768,0.0001404940859,0.248454945,0.15180707100000002,103.36613091400007
419,0.04069824177,0.000140451367,0.24534923,0.148599748,103.61148014400007
420,0.04083869313,0.0001404087114,0.246512038,0.149589176,103.85799218200007
421,0.04097910184,0.0001403661971,0.245771852,0.148804379,104.10376403400008
422,0.04111946804,0.0001403239909,0.246192822,0.149114977,104.34995685600008
423,0.04125979203,0.0001402825177,0.245935315,0.149000782,104.59589217100007
424,0.04140007455,0.0001402421246,0.246347478,0.149637458,104.84223964900008
425,0.04154031668,0.0001402021863,0.246686917,0.14881693499999998,105.08892656600008
426,0.04168051886,0.000140162729,0.246688096,0.149057393,105.33561466200008
427,0.04182068159,0.0001401239346,0.245326633,0.148707558,105.58094129500009
428,0.04196080553,0.0001400860431,0.246651106,0.150119658,105.82759240100009
429,0.04210089157,0.0001400487377,0.245351129,0.148533161,106.07294353000009
430,0.04224094031,0.0001399980739,0.247050297,0.14860699500000002,106.31999382700009
431,0.04238093838,0.0001399474675,0.24804513,0.15058691600000002,106.56803895700008
432,0.04252088585,0.0001398969943,0.245530815,0.148309514,106.81356977200008
433,0.04266078284,0.000139846715,0.246082626,0.14856407500000002,107.05965239800008
434,0.04280062956,0.0001397967843,0.248433235,0.150242463,107.30808563300008
435,0.04294042634,0.0001397474376,0.245637727,0.148869949,107.55372336000008
436,0.04308017378,0.0001396989355,0.245566173,0.149042805,107.79928953300008
437,0.04321987271,0.0001396511747,0.245070996,0.14852681,108.04436052900007
438,0.04335952389,0.0001396040358,0.245441664,0.148618947,108.28980219300007
439,0.04349912792,0.0001395575989,0.245778066,0.148251372,108.53558025900007
440,0.04363868552,0.000139511945,0.245819043,0.148157836,108.78139930200007
441,0.04377819747,0.0001394564864,0.245377285,0.148616545,109.02677658700007
442,0.04391765395,0.0001393990606,0.245256189,0.148338903,109.27203277600007
443,0.04405705302,0.0001393418162,0.24513605,0.14792844500000002,109.51716882600007
444,0.04419639483,0.000139284797,0.245111044,0.148294468,109.76227987000007
445,0.04433567963,0.0001392281053,0.245890512,0.148998099,110.00817038200007
446,0.04447490773,0.0001391718197,0.245572169,0.148814094,110.25374255100007
447,0.04461407955,0.0001391161579,0.245900087,0.14866125,110.49964263800007
448,0.04475319571,0.0001234021444,0.246309986,0.149254722,110.74595262400007
449,0.04487659786,0.0001234021444,0.246626737,0.14982706699999998,110.99257936100007
450,0.045,0.0001357423588,0.246831618,0.149241761,111.23941097900007
451,0.04513574236,0.0001389126342,0.247936058,0.151161948,111.48734703700006
452,0.04527465499,0.0001388539742,0.2459202,0.148508474,111.73326723700006
453,0.04541350897,0.0001387908677,0.245999288,0.14921184199999998,111.97926652500006
454,0.04555229983,0.0001387280115,0.245460687,0.148473849,112.22472721200006
455,0.04569102785,0.0001386654303,0.245725185,0.148875336,112.47045239700006
456,0.04582969328,0.0001386031673,0.246182977,0.14877760299999998,112.71663537400006
457,0.04596829644,0.0001385413122,0.246257675,0.14867819100000002,112.96289304900006
458,0.04610683776,0.0001384799064,0.245544658,0.14843908099999997,113.20843770700006
459,0.04624531766,0.0001384190541,0.246419815,0.149026782,113.45485752200005
460,0.04638373672,0.0001383588747,0.246075112,0.14862413000000002,113.70093263400005
461,0.04652209559,0.0001382994336,0.245876804,0.14900028599999998,113.94680943800006
462,0.04666039502,0.0001382407818,0.245463031,0.14859077599999998,114.19227246900006
463,0.04679863581,0.0001381744817,0.245678276,0.148422369,114.43795074500007
464,0.04693681029,0.0001381069519,0.245859537,0.14879725900000002,114.68381028200007
465,0.04707491724,0.0001380397164,0.245229731,0.148174951,114.92904001300006
466,0.04721295696,0.0001379728583,0.245681942,0.14832793500000002,115.17472195500007
467,0.04735092981,0.0001379063662,0.24557858,0.148493583,115.42030053500007
468,0.04748883618,0.0001378402898,0.245506162,0.14893936200000002,115.66580669700006
469,0.04762667647,0.0001377747322,0.245240496,0.14816881199999998,115.91104719300006
470,0.0477644512,0.0001377098313,0.251945833,0.149576104,116.16299302600005
471,0.04790216103,0.0001376457779,0.255731706,0.158707703,116.41872473200006
472,0.04803980681,0.0001375825828,0.245629109,0.148987698,116.66435384100006
473,0.0481773894,0.0001375166934,0.246250247,0.149231208,116.91060408800007
474,0.04831490609,0.0001374455676,0.245490572,0.149009371,117.15609466000006
475,0.04845235166,0.000137374816,0.24515672,0.14843409000000002,117.40125138000006
476,0.04858972647,0.0001373045096,0.246322608,0.148576849,117.64757398800006
477,0.04872703098,0.0001372346192,0.247913388,0.149531645,117.89548737600006
478,0.0488642656,0.0001371652139,0.246379306,0.14899020699999999,118.14186668200006
479,0.04900143081,0.000137096369,0.245471069,0.148081814,118.38733775100006
480,0.04913852718,0.0001370281749,0.246470349,0.149057616,118.63380810000007
481,0.04927555536,0.0001369607953,0.245242235,0.148642876,118.87905033500007
482,0.04941251615,0.000136894338,0.245811142,0.149173361,119.12486147700007
483,0.04954941049,0.0001368284286,0.245788327,0.14909494,119.37064980400007
484,0.04968623892,0.0001367546813,0.245595396,0.14873714700000001,119.61624520000007
485,0.0498229936,8.850319908e-05,0.245502439,0.14844199400000002,119.86174763900007
486,0.0499114968,8.850319908e-05,0.245300854,0.14862286000000002,120.10704849300008
487,0.05,9.735351899e-05,0.246014698,0.148741405,120.35306319100007
488,0.05009735352,0.0001070888709,0.246353137,0.149738379,120.59941632800007
489,0.05020444239,0.000117797758,0.246021386,0.149401467,120.84543771400007
490,0.05032224015,0.0001295775338,0.248402665,0.15039958,121.09384037900007
491,0.05045181768,0.0001363491323,0.245872482,0.148936104,121.33971286100007
492,0.05058816681,0.0001362792219,0.24570846,0.148726213,121.58542132100007
493,0.05072444604,0.0001362103734,0.245309675,0.14807421799999998,121.83073099600007
494,0.05086065641,0.0001361426623,0.24598242,0.14841795800000002,122.07671341600008
495,0.05099679907,0.0001360751826,0.245424195,0.148373801,122.32213761100007
496,0.05113287425,0.0001360002015,0.24551974,0.148841001,122.56765735100008
497,0.05126887446,0.000135925694,0.245642707,0.14832085,122.81330005800008
498,0.05140480015,0.000135851724,0.245538075,0.148755995,123.05883813300008
499,0.05154065187,0.0001357783261,0.246358403,0.149809374,123.30519653600008
500,0.0516764302,0.0001357054774,0.249326802,0.151605769,123.55452333800008
501,0.05181213568,0.0001356332264,0.245166534,0.14847115700000002,123.79968987200009
502,0.0519477689,0.0001355617513,0.245720907,0.148854087,124.0454107790001
503,0.05208333065,0.0001354912357,0.24549947,0.148607497,124.29091024900009
504,0.05221882189,0.0001354217365,0.245285696,0.148324197,124.53619594500009
505,0.05235424363,0.0001353533556,0.245572544,0.14894550299999998,124.78176848900009
506,0.05248959698,0.000135286127,0.246178411,0.14913590599999998,125.02794690000009
507,0.05262488311,0.000135213864,0.246493664,0.14895699099999998,125.27444056400009
508,0.05276009697,0.0001351395486,0.245425452,0.14910531100000002,125.5198660160001
509,0.05289523652,0.0001350657419,0.24665597,0.150244225,125.7665219860001
510,0.05303030226,0.0001349924864,0.245759204,0.14868385499999998,126.0122811900001
511,0.05316529475,0.0001349198227,0.245582965,0.14868700299999998,126.25786415500009
512,0.05330021457,0.0001348477593,0.245575109,0.148860158,126.5034392640001
513,0.05343506233,0.000134776306,0.245885167,0.14860512399999998,126.74932443100009
514,0.05356983864,0.0001347055767,0.245258833,0.148918379,126.99458326400008
515,0.05370454422,0.0001346357848,0.246265575,0.14905775599999999,127.24084883900008
516,0.05383918,0.0001345669782,0.245714684,0.149241543,127.48656352300009
517,0.05397374698,0.0001344991996,0.24545445,0.14904731300000001,127.73201797300008
518,0.05410824618,0.0001344325239,0.245650191,0.149242449,127.97766816400008
519,0.0542426787,0.000134366975,0.245514619,0.14865987800000002,128.22318278300008
520,0.05437704568,0.0001342952357,0.293721536,0.149162699,128.51690431900008
521,0.05451134091,0.0001342232433,0.245562274,0.149192969,128.76246659300008
522,0.05464556416,0.0001341517488,0.24548061,0.14823800799999998,129.00794720300007
523,0.0547797159,0.0001101420478,0.245644623,0.14860066,129.25359182600008
524,0.05488985795,0.0001101420478,0.244887207,0.148289135,129.49847903300008
525,0.055,0.0001211562526,0.245354125,0.148771439,129.7438331580001
526,0.05512115625,0.0001332718778,0.245706057,0.149190482,129.9895392150001
527,0.05525442813,0.0001338336585,0.245462154,0.14883428799999998,130.2350013690001
528,0.05538826179,0.0001337654488,0.245192488,0.148332727,130.48019385700007
529,0.05552202724,0.0001336981016,0.245801666,0.149005088,130.72599552300008
530,0.05565572534,0.0001336316646,0.245571591,0.148575497,130.97156711400007
531,0.055789357,0.0001335661762,0.245358622,0.14882631699999999,131.21692573600006
532,0.05592292318,0.0001335016644,0.245484561,0.14905880500000002,131.46241029700008
533,0.05605642484,0.00013343819,0.245595039,0.149058531,131.70800533600007
534,0.05618986303,0.0001333757791,0.245584607,0.148937922,131.95358994300008
535,0.05632323881,0.0001333092863,0.246177874,0.149296985,132.1997678170001
536,0.0564565481,0.0001332413082,0.245675025,0.148274951,132.4454428420001
537,0.05658978941,0.0001331737903,0.245401167,0.148267281,132.6908440090001
538,0.0567229632,0.0001331067498,0.246037389,0.149300244,132.9368813980001
539,0.05685606995,0.0001330402125,0.245712117,0.149161051,133.18259351500012
540,0.05698911016,0.0001329741997,0.24542434,0.148798864,133.42801785500012
541,0.05712208436,0.0001329087379,0.247695414,0.149499076,133.6757132690001
542,0.0572549931,0.0001328438644,0.24529846,0.14877960699999998,133.9210117290001
543,0.05738783696,0.0001327795994,0.245248049,0.148796282,134.1662597780001
544,0.05752061656,0.0001327159416,0.245674058,0.149217492,134.4119338360001
545,0.0576533325,0.0001326530739,0.245311986,0.14909086700000002,134.65724582200008
546,0.05778598558,0.0001325910172,0.245604419,0.149270954,134.90285024100007
547,0.05791857659,0.0001325298006,0.246109226,0.14888747200000002,135.14895946700005
548,0.0580511064,0.000132469457,0.244970711,0.148533912,135.39393017800006
549,0.05818357585,0.0001324100115,0.245156802,0.14882008000000002,135.63908698000006
550,0.05831598586,0.0001323514931,0.246093217,0.14882136499999998,135.88518019700007
551,0.05844833736,0.0001322939365,0.245753197,0.149519275,136.13093339400007
552,0.05858063129,0.0001322350931,0.245149352,0.14857425200000002,136.37608274600007
553,0.05871286639,0.0001321727463,0.246235544,0.14951723,136.62231829000007
554,0.05884503913,0.0001321107988,0.246005853,0.149204745,136.86832414300008
555,0.05897714993,0.0001320492628,0.246243763,0.149803939,137.11456790600008
556,0.05910919919,0.0001319881502,0.245503028,0.149204398,137.36007093400008
557,0.05924118734,0.0001319274879,0.246151906,0.14957076600000002,137.60622284000007
558,0.05937311483,0.000131867295,0.245381265,0.14897836599999997,137.85160410500006
559,0.05950498213,0.0001318075923,0.245785915,0.14933084000000002,138.09739002000006
560,0.05963678972,0.000131748398,0.246351692,0.14988531500000002,138.34374171200005
561,0.05976853812,0.0001157309411,0.246486396,0.149765799,138.59022810800005
562,0.05988426906,0.0001157309411,0.245983913,0.14938953100000002,138.83621202100005
563,0.06,0.0001273040352,0.245864304,0.148634727,139.08207632500006
564,0.06012730404,0.0001315325941,0.245804002,0.149502089,139.32788032700006
565,0.06025883663,0.0001314763324,0.24513918,0.148528923,139.57301950700005
566,0.06039031296,0.0001314207853,0.246744875,0.149736471,139.81976438200005
567,0.06052173375,0.0001313659662,0.260046517,0.148819642,140.07981089900005
568,0.06065309971,0.0001313118996,0.245484972,0.149428062,140.32529587100007
569,0.06078441161,0.0001312586083,0.245946449,0.149841361,140.57124232000007
570,0.06091567022,0.0001312061056,0.256190615,0.159590489,140.82743293500008
571,0.06104687633,0.0001311544046,0.245280353,0.14896584400000001,141.07271328800007
572,0.06117803073,0.0001311035383,0.245070605,0.148716039,141.31778389300007
573,0.06130913427,0.0001310515908,0.245658211,0.149462588,141.56344210400007
574,0.06144018586,0.0001309962067,0.245017174,0.14830241100000002,141.80845927800007
575,0.06157118207,0.0001309411428,0.245696803,0.149498575,142.05415608100006
576,0.06170212321,0.0001308864129,0.24518251,0.148572584,142.29933859100007
577,0.06183300962,0.0001308320277,0.245130399,0.148885954,142.54446899000007
578,0.06196384165,0.0001307780058,0.245600046,0.149420524,142.79006903600006
579,0.06209461966,0.0001307243681,0.245640303,0.14921694,143.03570933900005
580,0.06222534402,0.0001306711341,0.245211413,0.148822446,143.28092075200004
581,0.06235601516,0.000130618321,0.247094118,0.15067547799999997,143.52801487000005
582,0.06248663348,0.0001305659408,0.245014187,0.148862306,143.77302905700006
583,0.06261719942,0.000130514004,0.246765722,0.150542695,144.01979477900005
584,0.06274771342,0.0001304625203,0.244722258,0.148681043,144.26451703700005
585,0.06287817594,0.000130411498,0.245719948,0.149131795,144.51023698500003
586,0.06300858744,0.0001303610836,0.245379382,0.148883895,144.75561636700004
587,0.06313894853,0.0001303112843,0.245287016,0.149038326,145.00090338300004
588,0.06326925981,0.0001302620946,0.24480854,0.14872316600000002,145.24571192300004
589,0.06339952191,0.0001302134964,0.24517965,0.14886712800000002,145.49089157300006
590,0.0635297354,0.0001301654813,0.245711611,0.14950213299999998,145.73660318400005
591,0.06365990088,0.0001301180582,0.245529318,0.149307148,145.98213250200004
592,0.06379001894,0.0001300712462,0.245115803,0.148721174,146.22724830500005
593,0.06392009019,0.0001300250645,0.245778545,0.14901746500000002,146.47302685000005
594,0.06405011525,0.000129979526,0.244685179,0.148786975,146.71771202900004
595,0.06418009478,0.0001299346316,0.245398339,0.149055951,146.96311036800003
596,0.06431002941,0.0001298903854,0.245354359,0.149499192,147.20846472700003
597,0.06443991979,0.0001298468018,0.245659671,0.14960357800000001,147.45412439800003
598,0.0645697666,0.0001298008803,0.245451476,0.14942296700000002,147.69957587400003
599,0.06469956748,0.0001297527399,0.245533135,0.149383932,147.94510900900002
600,0.06482932022,8.533989162e-05,0.245242713,0.148600794,148.19035172200003
601,0.06491466011,8.533989162e-05,0.24574736,0.148906667,148.43609908200003
602,0.065,9.387388078e-05,0.245087182,0.14925902400000002,148.68118626400002
603,0.06509387388,0.0001032612689,0.245921401,0.149763178,148.92710766500002
604,0.06519713515,0.0001135873957,0.245547179,0.14973804400000001,149.17265484400002
605,0.06531072255,0.0001249461353,0.245433827,0.14846774299999999,149.41808867100002
606,0.06543566868,0.0001294830479,0.245866338,0.14946256,149.66395500900003
607,0.06556515173,0.000129436661,0.245819962,0.14939006900000001,149.90977497100005
608,0.06569458839,0.0001293905866,0.245835343,0.14972460799999998,150.15561031400006
609,0.06582397898,0.0001293448349,0.245705145,0.149645382,150.40131545900005
610,0.06595332381,0.0001292994132,0.245956354,0.14911022000000002,150.64727181300003
611,0.06608262322,0.0001292543273,0.245399131,0.149307672,150.89267094400003
612,0.06621187755,0.0001292095826,0.245572023,0.14942693299999998,151.13824296700002
613,0.06634108713,0.0001291652454,0.248533071,0.15249732500000002,151.38677603800002
614,0.06647025238,0.000129121372,0.244881945,0.14920719300000002,151.63165798300003
615,0.06659937375,0.0001290779577,0.245838647,0.14916429,151.87749663000002
616,0.06672845171,0.0001290350031,0.245387338,0.149330913,152.12288396800002
617,0.06685748671,0.0001289925036,0.245262793,0.148983974,152.36814676100002
618,0.06698647922,0.0001289504561,0.245555211,0.149221357,152.61370197200003
619,0.06711542967,0.0001289088359,0.245332397,0.149273486,152.85903436900003
620,0.06724433851,0.0001288676412,0.245420639,0.149218197,153.10445500800003
621,0.06737320615,0.0001288268872,0.245448715,0.14919648400000002,153.34990372300004
622,0.06750203304,0.0001287865915,0.245429413,0.148954201,153.59533313600005
623,0.06763081963,0.000128746768,0.246116405,0.149119296,153.84144954100006
624,0.0677595664,0.000128707424,0.245775776,0.14930246200000002,154.08722531700005
625,0.06788827382,0.000128668567,0.244767056,0.148789859,154.33199237300005
626,0.06801694239,0.0001286301917,0.245751644,0.149451555,154.57774401700004
627,0.06814557258,0.0001285922897,0.245873112,0.149635692,154.82361712900004
628,0.06827416487,0.0001285539474,0.245931774,0.150128696,155.06954890300005
629,0.06840271882,0.0001285114998,0.245419629,0.149433463,155.31496853200005
630,0.06853123032,0.0001284691337,0.245849154,0.14928742499999997,155.56081768600006
631,0.06865969945,0.0001284268623,0.245788772,0.149347781,155.80660645800006
632,0.06878812631,0.000128384697,0.245822911,0.149542124,156.05242936900007
633,0.06891651101,0.0001283426555,0.245710207,0.149849541,156.29813957600007
634,0.06904485366,0.0001283007562,0.245964801,0.15015476900000002,156.54410437700008
635,0.06917315442,0.000128259014,0.245953368,0.149673098,156.79005774500007
636,0.06930141343,0.0001282174405,0.245986211,0.15019415800000002,157.03604395600007
637,0.06942963087,0.0001281760451,0.245615207,0.149538452,157.28165916300006
638,0.06955780692,0.0001281348396,0.245926033,0.149594075,157.52758519600005
639,0.06968594176,0.0001280938322,0.245943731,0.148995443,157.77352892700006
640,0.06981403559,9.298220415e-05,0.245239442,0.148888279,158.01876836900007
641,0.0699070178,9.298220415e-05,0.244837144,0.149240645,158.26360551300007
642,0.07,0.0001022804246,0.245862529,0.149645087,158.50946804200007
643,0.07010228042,0.000112508467,0.24480652,0.148665451,158.75427456200006
644,0.07021478889,0.0001237593137,0.245785145,0.150033003,159.00005970700008
645,0.07033854821,0.000127887581,0.245345607,0.14890107000000002,159.24540531400007
646,0.07046643579,0.0001278481664,0.245728526,0.149598332,159.49113384000006
647,0.07059428395,0.0001278090784,0.245975605,0.149886923,159.73710944500007
648,0.07072209303,0.0001277703121,0.245500362,0.149610348,159.98260980700007
649,0.07084986334,0.0001277318622,0.245404204,0.14949695400000002,160.22801401100008
650,0.07097759521,0.0001276937098,0.246220154,0.14999266,160.4742341650001
651,0.07110528892,0.0001276558468,0.245468294,0.149164215,160.7197024590001
652,0.07123294476,0.0001276182808,0.245839383,0.14904422,160.9655418420001
653,0.07136056304,0.0001275810268,0.244595123,0.14843201,161.21013696500012
654,0.07148814407,0.000127544106,0.245937906,0.148993291,161.4560748710001
655,0.07161568818,0.0001275075278,0.24515241,0.149096596,161.70122728100011
656,0.0717431957,0.0001274712999,0.245963254,0.150093933,161.94719053500012
657,0.071870667,0.0001274354165,0.244814422,0.148911827,162.1920049570001
658,0.07199810242,0.0001273998694,0.245339617,0.149442712,162.43734457400012
659,0.07212550229,0.0001273646477,0.245123553,0.148573907,162.68246812700013
660,0.07225286694,0.0001273297389,0.246337994,0.149643054,162.92880612100012
661,0.07238019668,0.0001272942241,0.245446468,0.149543826,163.17425258900013
662,0.0725074909,0.0001272544514,0.245797673,0.149719394,163.42005026200013
663,0.07263474535,0.0001272146408,0.244913733,0.14861294,163.66496399500014
664,0.07276195999,0.000127174807,0.245198118,0.14942788099999998,163.91016211300013
665,0.0728891348,0.0001271349709,0.244855169,0.148909682,164.15501728200013
666,0.07301626977,0.0001270951543,0.245554471,0.149885884,164.40057175300012
667,0.07314336492,0.0001270553758,0.245028862,0.14917122700000002,164.64560061500012
668,0.0732704203,0.000127015652,0.246181005,0.149432488,164.89178162000013
669,0.07339743595,0.0001269759978,0.245126525,0.148302236,165.13690814500012
670,0.07352441195,0.0001269364251,0.246205727,0.14956351099999998,165.3831138720001
671,0.07365134838,0.0001268969402,0.246936331,0.149779909,165.6300502030001
672,0.07377824532,0.0001268575491,0.249893225,0.151301442,165.8799434280001
673,0.07390510286,0.0001268182623,0.251114861,0.15282638999999998,166.1310582890001
674,0.07403192113,0.000126779086,0.250712837,0.153364818,166.3817711260001
675,0.07415870021,0.0001267400288,0.246260663,0.149303917,166.6280317890001
676,0.07428544024,0.0001267010998,0.246114229,0.15001187500000002,166.8741460180001
677,0.07441214134,0.0001266623918,0.248237403,0.15206027900000002,167.12238342100008
678,0.07453880373,0.0001266239238,0.245580345,0.149492026,167.3679637660001
679,0.07466542766,0.0001265856946,0.244718164,0.148681813,167.6126819300001
680,0.07479201335,0.0001039933244,0.245527503,0.14931485700000002,167.8582094330001
681,0.07489600668,0.0001039933244,0.258058197,0.161800643,168.1162676300001
682,0.075,0.0001143926568,0.245997717,0.149317804,168.3622653470001
683,0.07511439266,0.0001258319225,0.244670214,0.148336348,168.60693556100009
684,0.07524022458,0.0001264144283,0.245790456,0.14977272800000002,168.8527260170001
685,0.07536663901,0.0001263774097,0.245469132,0.149401169,169.0981951490001
686,0.07549301642,0.0001263406291,0.245908587,0.150076355,169.3441037360001
687,0.07561935705,0.0001263040951,0.245444058,0.14948232,169.5895477940001
688,0.07574566114,0.000126267815,0.246138808,0.14974954000000001,169.83568660200012
689,0.07587192896,0.0001262317854,0.245299872,0.149169039,170.08098647400013
690,0.07599816074,0.0001261959996,0.246868495,0.150730907,170.32785496900013
691,0.07612435674,0.000126160448,0.245453827,0.149179264,170.57330879600013
692,0.07625051719,0.0001261251205,0.245950407,0.150073795,170.81925920300014
693,0.07637664231,0.0001260900116,0.24569415,0.149862567,171.06495335300013
694,0.07650273232,0.0001260551401,0.246287656,0.15055259399999998,171.31124100900013
695,0.07662878746,0.0001260179805,0.245613703,0.149128624,171.55685471200013
696,0.07675480544,0.0001259778436,0.245604656,0.149303429,171.80245936800014
697,0.07688078329,0.0001259376002,0.245401652,0.148938929,172.04786102000014
698,0.07700672089,0.0001258972777,0.245819058,0.149741751,172.29368007800014
699,0.07713261816,0.0001258569002,0.245195481,0.149178829,172.53887555900013
700,0.07725847506,0.0001258164898,0.246729424,0.15019303,172.78560498300013
701,0.07738429155,0.0001257760644,0.245518462,0.149730127,173.03112344500013
702,0.07751006762,0.0001257356395,0.245585222,0.149778703,173.27670866700012
703,0.07763580326,0.0001256952268,0.244988418,0.149084229,173.5216970850001
704,0.07776149848,0.0001256548347,0.246768887,0.150574135,173.76846597200012
705,0.07788715332,0.0001256144745,0.244998393,0.148641522,174.01346436500012
706,0.07801276779,0.0001255741546,0.246009382,0.150278892,174.25947374700013
707,0.07813834195,0.0001255338857,0.245082144,0.14930625,174.50455589100014
708,0.07826387583,0.0001254936781,0.245831491,0.150068529,174.75038738200013
709,0.07838936951,0.0001254535394,0.245593992,0.149568237,174.99598137400014
710,0.07851482305,0.0001254134838,0.246047849,0.14994838900000002,175.24202922300015
711,0.07864023654,0.0001253736087,0.245116985,0.148675194,175.48714620800015
712,0.07876561014,0.0001253339129,0.245945383,0.14960753,175.73309159100015
713,0.07889094406,0.0001252943928,0.245089956,0.148498196,175.97818154700013
714,0.07901623845,0.000125255024,0.246005571,0.149877815,176.22418711800015
715,0.07914149347,0.0001252158024,0.244825891,0.149017941,176.46901300900015
716,0.07926670928,0.0001251767354,0.245460365,0.149608458,176.71447337400016
717,0.07939188601,0.0001251378301,0.244701951,0.148824232,176.95917532500016
718,0.07951702384,0.0001250990902,0.245675832,0.14966009200000002,177.20485115700015
719,0.07964212293,0.0001250605238,0.245182338,0.14914566699999998,177.45003349500016
720,0.07976718346,0.0001164082724,0.246219467,0.14948867700000001,177.69625296200016
721,0.07988359173,0.0001164082724,0.245210412,0.148690216,177.94146337400016
722,0.08,0.0001249510596,0.245960489,0.149723508,178.18742386300016
723,0.08012495106,0.0001249132109,0.245395334,0.148854435,178.43281919700016
724,0.08024986427,0.000124875549,0.245548909,0.148747082,178.67836810600016
725,0.08037473982,0.0001248380573,0.245412649,0.14859526099999998,178.92378075500017
726,0.08049957788,0.0001248007563,0.253101802,0.15724291899999998,179.17688255700017
727,0.08062437863,0.0001247636466,0.245145596,0.148968447,179.42202815300016
728,0.08074914228,0.0001247267218,0.245601158,0.14964645,179.66762931100016
729,0.080873869,0.0001246894024,0.245434465,0.14963484,179.91306377600014
730,0.0809985584,0.000124647242,0.245867244,0.149694105,180.15893102000015
731,0.08112320565,0.0001246049435,0.244929078,0.14885871,180.40386009800017
732,0.08124781059,0.0001245625304,0.245684622,0.149499368,180.64954472000016
733,0.08137237312,0.0001245200294,0.251545428,0.15531227,180.90109014800015
734,0.08149689315,0.000124477461,0.245763476,0.149824725,181.14685362400016
735,0.08162137061,0.0001244348378,0.245669615,0.14928145199999998,181.39252323900016
