step,sim_time,dt,advance_wall_time,reaction_wall_time,cumulative_wall_time
241,0.002245549762,1.575872837e-06,0.84972747,0.5695824030000001,229.0670946390001
242,0.002247125635,1.455378705e-06,0.855404752,0.572035625,229.9224993910001
243,0.002248581014,1.453619939e-06,0.839361254,0.559458797,230.7618606450001
244,0.002250034634,1.598981933e-06,0.843753872,0.563682927,231.6056145170001
245,0.002251633616,1.758880126e-06,0.8535135,0.5708095950000001,232.4591280170001
246,0.002253392496,1.574885797e-06,0.850836287,0.5707751059999999,233.3099643040001
247,0.002254967382,1.594642249e-06,0.856931256,0.574319858,234.16689556000009
248,0.002256562024,1.571434013e-06,0.846396033,0.566261218,235.01329159300008
249,0.002258133458,1.728577415e-06,0.85096852,0.571879726,235.86426011300009
250,0.002259862035,1.768797998e-06,0.859162714,0.574986636,236.7234228270001
251,0.002261630833,1.616260283e-06,0.856767445,0.57709407,237.5801902720001
252,0.002263247094,1.777886311e-06,0.869718444,0.588491805,238.4499087160001
253,0.00226502498,1.955674942e-06,0.873914619,0.5915863210000001,239.3238233350001
254,0.002266980655,1.903879118e-06,0.864188457,0.583785282,240.1880117920001
255,0.002268884534,2.09426703e-06,0.871915315,0.590508716,241.0599271070001
256,0.002270978801,1.580922827e-06,0.861440739,0.578649506,241.9213678460001
257,0.002272559724,1.561099658e-06,0.851327216,0.571489617,242.77269506200008
258,0.002274120824,1.717209623e-06,0.868219983,0.580464239,243.64091504500007
259,0.002275838033,1.888930586e-06,0.854369841,0.5741086820000001,244.49528488600006
260,0.002277726964,1.843855033e-06,0.861284407,0.5790527320000001,245.35656929300006
261,0.002279570819,1.703519689e-06,0.8549563,0.571857119,246.21152559300006
262,0.002281274339,1.813031367e-06,0.86427608,0.583405376,247.07580167300006
263,0.00228308737,1.994334504e-06,0.862363527,0.580033442,247.93816520000007
264,0.002285081704,2.193767955e-06,0.870423133,0.587176288,248.80858833300007
265,0.002287275472,2.265140359e-06,0.88158497,0.59920006,249.69017330300008
266,0.002289540613,2.134570783e-06,0.879250333,0.597324762,250.56942363600007
267,0.002291675184,1.719377068e-06,0.852559365,0.5713235910000001,251.42198300100006
268,0.002293394561,1.766721593e-06,0.841648723,0.559371098,252.26363172400005
269,0.002295161282,1.943393752e-06,0.841355401,0.5584500910000001,253.10498712500004
270,0.002297104676,2.137733127e-06,0.856072713,0.5713257,253.96105983800004
271,0.002299242409,1.749888563e-06,0.85673819,0.573707949,254.81779802800003
272,0.002300992298,1.884495205e-06,0.855443829,0.574412243,255.67324185700002
273,0.002302876793,1.975151589e-06,0.857357967,0.575645336,256.53059982400003
274,0.002304851944,2.172666748e-06,0.844874987,0.563433413,257.37547481100006
275,0.002307024611,2.389933423e-06,0.842177,0.552078634,258.21765181100005
276,0.002309414545,2.540897237e-06,0.846636831,0.560893537,259.06428864200007
277,0.002311955442,2.794986961e-06,0.853147668,0.566265907,259.9174363100001
278,0.002314750429,2.157845372e-06,0.832895896,0.5466674,260.7503322060001
279,0.002316908274,1.866031536e-06,0.815666755,0.530195916,261.5659989610001
280,0.002318774306,1.586868505e-06,0.864842187,0.555306322,262.4308411480001
281,0.002320361174,1.72172941e-06,0.862802043,0.55765973,263.2936431910001
282,0.002322082904,1.893902351e-06,0.861494942,0.55945372,264.1551381330001
283,0.002323976806,2.083292586e-06,0.859366448,0.5581201419999999,265.0145045810001
284,0.002326060099,2.291621844e-06,0.867294112,0.560569404,265.8817986930001
285,0.00232835172,2.520784029e-06,0.870977663,0.564128341,266.75277635600014
286,0.002330872504,2.613196296e-06,0.875333055,0.568074841,267.62810941100014
287,0.002333485701,1.849792888e-06,0.869714996,0.565063046,268.49782440700017
288,0.002335335494,1.913002462e-06,0.864843837,0.560163336,269.3626682440002
289,0.002337248496,1.525763895e-06,0.860980538,0.559496935,270.22364878200017
290,0.00233877426,1.678340285e-06,0.85951621,0.557902781,271.08316499200015
291,0.0023404526,1.846174313e-06,0.857623003,0.5557405799999999,271.94078799500016
292,0.002342298775,2.030791744e-06,0.861416307,0.557221265,272.8022043020002
293,0.002344329566,2.233870919e-06,0.864293083,0.5613383380000001,273.6664973850002
294,0.002346563437,2.457258011e-06,0.866662563,0.561019364,274.53315994800016
295,0.002349020695,2.702983812e-06,0.873126369,0.566625971,275.40628631700014
296,0.002351723679,2.973282193e-06,0.877324875,0.571857389,276.28361119200014
297,0.002354696961,1.799825562e-06,0.864283192,0.5593186889999999,277.14789438400015
298,0.002356496787,1.704882753e-06,0.869550574,0.5645850960000001,278.01744495800017
299,0.00235820167,1.875371029e-06,0.863496857,0.5606338559999999,278.88094181500014
300,0.002360077041,2.062908132e-06,0.862498039,0.557882965,279.74343985400014
301,0.002362139949,2.269198945e-06,0.862705499,0.5586765389999999,280.60614535300016
302,0.002364409148,2.496118839e-06,0.866896518,0.561622168,281.47304187100013
303,0.002366905266,2.745730723e-06,0.868715379,0.563484533,282.3417572500001
304,0.002369650997,3.020303795e-06,0.875310838,0.5690899389999999,283.21706808800013
305,0.002372671301,2.535279334e-06,0.87271616,0.566354954,284.0897842480001
306,0.00237520658,2.47447679e-06,0.870484908,0.564632672,284.9602691560001
307,0.002377681057,2.469656643e-06,0.873478963,0.567688302,285.8337481190001
308,0.002380150714,2.716622308e-06,0.87593242,0.569339788,286.70968053900015
309,0.002382867336,2.591789516e-06,0.868244897,0.56396439,287.57792543600016
310,0.002385459126,2.789465636e-06,0.861266253,0.5673196810000001,288.43919168900015
311,0.002388248591,3.068412199e-06,0.861049071,0.569576467,289.3002407600002
312,0.002391317003,3.375253419e-06,0.864835727,0.573347661,290.1650764870002
313,0.002394692257,3.18126946e-06,0.86479269,0.573070552,291.0298691770002
314,0.002397873526,2.138770706e-06,0.851208974,0.5622028809999999,291.88107815100017
315,0.002400012297,1.860734512e-06,0.859736424,0.56979707,292.7408145750002
316,0.002401873032,2.046807963e-06,0.85280879,0.5651850540000001,293.59362336500016
317,0.002403919839,2.25148876e-06,0.846102159,0.558549629,294.43972552400015
318,0.002406171328,2.476637636e-06,0.849034212,0.561604183,295.28875973600015
319,0.002408647966,2.724301399e-06,0.85402331,0.564122706,296.14278304600015
320,0.002411372267,2.996731539e-06,0.858048185,0.567120364,297.0008312310001
321,0.002414368999,3.296404693e-06,0.86075998,0.5705712540000001,297.86159121100013
322,0.002417665404,2.756321314e-06,0.856178023,0.56528339,298.7177692340001
323,0.002420421725,2.2183975e-06,0.84647642,0.558235037,299.5642456540001
324,0.002422640122,2.056330725e-06,0.844808546,0.5579970219999999,300.4090542000001
325,0.002424696453,2.261963797e-06,0.846645428,0.558864318,301.2556996280001
326,0.002426958417,2.488160177e-06,0.853957965,0.566142896,302.1096575930001
327,0.002429446577,2.736976195e-06,0.853536344,0.5643819480000001,302.96319393700014
328,0.002432183553,3.010673814e-06,0.854475227,0.565380378,303.81766916400016
329,0.002435194227,3.311741196e-06,0.856444967,0.567662491,304.6741141310002
330,0.002438505968,3.642915315e-06,0.868874473,0.571412763,305.5429886040002
331,0.002442148884,3.512068117e-06,0.862265259,0.571907246,306.4052538630002
332,0.002445660952,2.295268332e-06,0.853750175,0.563922578,307.2590040380002
333,0.00244795622,2.516169431e-06,0.857076652,0.569318913,308.1160806900002
334,0.002450472389,2.767786374e-06,0.858683608,0.570955603,308.9747642980002
335,0.002453240176,3.044565012e-06,0.85643038,0.567289099,309.8311946780002
336,0.002456284741,3.349021513e-06,0.858739826,0.569127543,310.6899345040002
337,0.002459633762,3.683923664e-06,0.858625427,0.572307954,311.54855993100017
338,0.002463317686,4.052316031e-06,0.871209945,0.574639592,312.41976987600015
339,0.002467370002,2.851428829e-06,0.86055416,0.57054984,313.28032403600014
340,0.002470221431,2.85058686e-06,0.894034971,0.584294866,314.17435900700013
341,0.002473072018,2.769952667e-06,0.878451974,0.576160682,315.0528109810001
342,0.00247584197,3.046947933e-06,0.880919818,0.575205698,315.9337307990001
343,0.002478888918,3.351642727e-06,0.887979194,0.581708364,316.8217099930001
344,0.002482240561,3.686806999e-06,0.895748664,0.5880962110000001,317.7174586570001
345,0.002485927368,4.055487699e-06,0.901304601,0.58833281,318.6187632580001
346,0.002489982856,4.461036469e-06,0.90992536,0.59664651,319.5286886180001
347,0.002494443892,2.778053894e-06,0.88293826,0.5777375010000001,320.4116268780001
348,0.002497221946,2.778053894e-06,0.883005734,0.576098052,321.2946326120001
349,0.0025,3.055859284e-06,0.877513102,0.571830423,322.1721457140001
350,0.002503055859,3.361445212e-06,0.886544091,0.5793368160000001,323.05868980500014
351,0.002506417304,2.805810378e-06,0.880427172,0.5769198019999999,323.93911697700014
352,0.002509223115,3.086391415e-06,0.888278287,0.582143251,324.82739526400013
353,0.002512309506,3.395030557e-06,0.888855614,0.579865152,325.71625087800015
354,0.002515704537,2.846771637e-06,0.886214396,0.581515079,326.60246527400017
355,0.002518551308,3.1314488e-06,0.884679487,0.578816545,327.4871447610002
356,0.002521682757,3.44459368e-06,0.884250235,0.5784262769999999,328.3713949960002
357,0.002525127351,3.789053048e-06,0.88534075,0.5828377819999999,329.25673574600023
358,0.002528916404,4.167958353e-06,0.900034419,0.586177441,330.15677016500024
359,0.002533084362,4.302759207e-06,0.902247379,0.58899613,331.05901754400026
